seq,timestamp,EDA_raw
105349,1780495412.227757,257
105350,1780495412.2277591,256
105351,1780495412.2277608,259
105352,1780495412.227763,260
105353,1780495412.227765,259
105354,1780495412.227766,265
105355,1780495412.2277682,259
105356,1780495412.22777,264
105357,1780495412.227772,268
105358,1780495412.227774,273
105359,1780495412.2823381,275
105360,1780495412.282341,272
105361,1780495412.282342,270
105362,1780495412.282342,273
105363,1780495412.282343,266
105364,1780495412.2823439,267
105365,1780495412.282345,264
105366,1780495412.282346,264
105367,1780495412.282349,257
105368,1780495412.28235,257
105369,1780495412.282351,257
105370,1780495412.284738,260
105371,1780495412.2847402,255
105372,1780495412.2847412,259
105373,1780495412.2847419,259
105374,1780495412.2847428,262
105375,1780495412.284744,266
105376,1780495412.284744,261
105377,1780495412.284745,271
105378,1780495412.284746,272
105379,1780495412.2847471,273
105380,1780495412.2876642,272
105381,1780495412.287665,271
105382,1780495412.2876658,267
105383,1780495412.287667,268
105384,1780495412.287668,265
105385,1780495412.287669,262
105386,1780495412.287669,262
105387,1780495412.28767,260
105388,1780495412.287671,260
105389,1780495412.287672,255
105390,1780495412.287673,259
105391,1780495412.2922702,255
105392,1780495412.292272,259
105393,1780495412.2922728,263
105394,1780495412.292274,263
105395,1780495412.292274,263
105396,1780495412.292275,264
105397,1780495412.292276,269
105398,1780495412.292277,269
105399,1780495412.292278,270
105400,1780495412.292279,272
105401,1780495412.29228,269
105402,1780495412.294718,271
105403,1780495412.29472,268
105404,1780495412.2947211,266
105405,1780495412.294722,262
105406,1780495412.294723,261
105407,1780495412.294723,258
105408,1780495412.294724,257
105409,1780495412.2947252,255
105410,1780495412.294726,257
105411,1780495412.2947268,258
105412,1780495412.297317,257
105413,1780495412.297318,259
105414,1780495412.297319,262
105415,1780495412.29732,262
105416,1780495412.2973208,267
105417,1780495412.2973208,269
105418,1780495412.297322,268
105419,1780495412.297323,275
105420,1780495412.297324,272
105421,1780495412.297324,271
105422,1780495412.297326,267
105423,1780495412.299711,265
105424,1780495412.2997131,261
105425,1780495412.2997131,264
105426,1780495412.299714,259
105427,1780495412.299715,258
105428,1780495412.299716,255
105429,1780495412.2997172,256
105430,1780495412.299718,255
105431,1780495412.299718,255
105432,1780495412.29972,257
105433,1780495412.3014898,261
105434,1780495412.333925,261
105435,1780495412.333927,264
105436,1780495412.3339279,266
105437,1780495412.333929,270
105438,1780495412.333929,273
105439,1780495412.33393,273
105440,1780495412.333931,267
105441,1780495412.333932,268
105442,1780495412.333933,269
105443,1780495412.333934,266
105444,1780495412.333935,262
105445,1780495412.337158,265
105446,1780495412.3371599,261
105447,1780495412.337161,262
105448,1780495412.337162,259
105449,1780495412.337162,255
105450,1780495412.337163,258
105451,1780495412.337164,261
105452,1780495412.337165,258
105453,1780495412.337166,260
105454,1780495412.337167,264
105455,1780495412.3396401,264
105456,1780495412.339641,263
105457,1780495412.339642,266
105458,1780495412.3396428,269
105459,1780495412.339644,271
105460,1780495412.339645,275
105461,1780495412.3396459,269
105462,1780495412.3396459,269
105463,1780495412.339647,265
105464,1780495412.339648,265
105465,1780495412.339649,262
105466,1780495412.342248,259
105467,1780495412.3422499,256
105468,1780495412.342251,256
105469,1780495412.342252,254
105470,1780495412.342253,257
105471,1780495412.342253,259
105472,1780495412.3422542,256
105473,1780495412.342255,259
105474,1780495412.342256,261
105475,1780495412.3422568,264
105476,1780495412.372512,266
105477,1780495412.3725162,268
105478,1780495412.372517,271
105479,1780495412.3725178,274
105480,1780495412.3725178,269
105481,1780495412.372519,270
105482,1780495412.37252,270
105483,1780495412.372521,267
105484,1780495412.3725219,262
105485,1780495412.3725219,264
105486,1780495412.372524,262
105487,1780495412.3759968,259
105488,1780495412.375999,258
105489,1780495412.376,254
105490,1780495412.3760011,258
105491,1780495412.3760011,259
105492,1780495412.376002,258
105493,1780495412.376003,257
105494,1780495412.376004,261
105495,1780495412.3760052,264
105496,1780495412.3760052,267
105497,1780495412.378936,268
105498,1780495412.378939,270
105499,1780495412.3789399,275
105500,1780495412.3789408,271
105501,1780495412.3789408,268
105502,1780495412.378942,268
105503,1780495412.378943,266
105504,1780495412.378944,264
105505,1780495412.378945,263
105506,1780495412.378945,260
105507,1780495412.378947,262
105508,1780495412.383616,259
105509,1780495412.383617,255
105510,1780495412.383618,255
105511,1780495412.383619,257
105512,1780495412.38362,255
105513,1780495412.3836212,256
105514,1780495412.3836212,262
105515,1780495412.383622,263
105516,1780495412.383623,267
105517,1780495412.3836238,269
105518,1780495412.383625,269
105519,1780495412.4138088,271
105520,1780495412.413811,274
105521,1780495412.413812,270
105522,1780495412.4138129,269
105523,1780495412.413814,267
105524,1780495412.413815,263
105525,1780495412.413816,263
105526,1780495412.4138172,261
105527,1780495412.4138181,259
105528,1780495412.4138188,256
105529,1780495412.4138198,258
105530,1780495412.417335,254
105531,1780495412.4173372,258
105532,1780495412.4173381,262
105533,1780495412.4173388,259
105534,1780495412.4173398,262
105535,1780495412.417341,261
105536,1780495412.417342,269
105537,1780495412.417343,268
105538,1780495412.417344,274
105539,1780495412.417345,276
105540,1780495412.419803,276
105541,1780495412.4198048,271
105542,1780495412.419806,272
105543,1780495412.419807,269
105544,1780495412.419808,266
105545,1780495412.419809,263
105546,1780495412.41981,261
105547,1780495412.419811,258
105548,1780495412.4198122,257
105549,1780495412.4198132,257
105550,1780495412.4198148,255
105551,1780495412.4522,258
105552,1780495412.452202,257
105553,1780495412.452204,260
105554,1780495412.452205,263
105555,1780495412.4522061,262
105556,1780495412.452208,267
105557,1780495412.452209,271
105558,1780495412.45221,271
105559,1780495412.452211,272
105560,1780495412.452213,271
105561,1780495412.452215,267
105562,1780495412.457145,266
105563,1780495412.4571478,265
105564,1780495412.457149,267
105565,1780495412.457151,262
105566,1780495412.457152,262
105567,1780495412.457154,262
105568,1780495412.457155,258
105569,1780495412.4571562,256
105570,1780495412.4571579,258
105571,1780495412.45716,259
105572,1780495412.459769,260
105573,1780495412.4597719,263
105574,1780495412.459774,262
105575,1780495412.459775,262
105576,1780495412.459776,269
105577,1780495412.459778,266
105578,1780495412.459779,271
105579,1780495412.45978,275
105580,1780495412.459782,271
105581,1780495412.459784,271
105582,1780495412.461514,270
105583,1780495412.4651132,270
105584,1780495412.4651158,263
105585,1780495412.465118,266
105586,1780495412.465119,260
105587,1780495412.465121,264
105588,1780495412.465122,257
105589,1780495412.4651232,256
105590,1780495412.465125,260
105591,1780495412.4651258,257
105592,1780495412.465127,260
105593,1780495412.465129,262
105594,1780495412.502155,261
105595,1780495412.502159,268
105596,1780495412.5021608,269
105597,1780495412.502163,270
105598,1780495412.502165,273
105599,1780495412.502167,275
105600,1780495412.5021682,272
105601,1780495412.50217,270
105602,1780495412.502172,271
105603,1780495412.502175,269
105604,1780495412.505832,264
105605,1780495412.505836,264
105606,1780495412.5058382,265
105607,1780495412.50584,258
105608,1780495412.5058408,261
105609,1780495412.505843,261
105610,1780495412.505845,258
105611,1780495412.505847,258
105612,1780495412.505853,260
105613,1780495412.505856,258
105614,1780495412.505858,264
105615,1780495412.508186,265
105616,1780495412.50819,268
105617,1780495412.508192,271
105618,1780495412.508194,275
105619,1780495412.5081952,277
105620,1780495412.508197,273
105621,1780495412.508199,273
105622,1780495412.508201,272
105623,1780495412.508203,268
105624,1780495412.508205,268
105625,1780495412.508207,266
105626,1780495412.510427,262
105627,1780495412.5104299,261
105628,1780495412.510432,259
105629,1780495412.5104342,257
105630,1780495412.510436,259
105631,1780495412.510437,264
105632,1780495412.5104399,261
105633,1780495412.510442,263
105634,1780495412.510444,264
105635,1780495412.510447,269
105636,1780495412.513988,270
105637,1780495412.5139918,272
105638,1780495412.513994,273
105639,1780495412.5139961,278
105640,1780495412.513998,269
105641,1780495412.514001,274
105642,1780495412.514003,271
105643,1780495412.514005,267
105644,1780495412.514007,268
105645,1780495412.514009,267
105646,1780495412.5140128,263
105647,1780495412.581442,261
105648,1780495412.5814688,261
105649,1780495412.581475,257
105650,1780495412.5814788,259
105651,1780495412.5814831,260
105652,1780495412.5814872,259
105653,1780495412.581491,260
105654,1780495412.581495,264
105655,1780495412.581501,268
105656,1780495412.581504,268
105657,1780495412.5815098,270
105658,1780495412.584834,272
105659,1780495412.5848498,276
105660,1780495412.584853,276
105661,1780495412.584857,276
105662,1780495412.584862,271
105663,1780495412.5848682,268
105664,1780495412.584872,269
105665,1780495412.584876,265
105666,1780495412.5848992,263
105667,1780495412.584905,261
105668,1780495412.5877602,259
105669,1780495412.587769,260
105670,1780495412.587774,258
105671,1780495412.587779,262
105672,1780495412.587784,258
105673,1780495412.587788,263
105674,1780495412.5877929,263
105675,1780495412.587799,255
105676,1780495412.5878038,269
105677,1780495412.587809,270
105678,1780495412.587816,272
105679,1780495412.592382,276
105680,1780495412.5924008,279
105681,1780495412.592407,275
105682,1780495412.592412,271
105683,1780495412.592417,268
105684,1780495412.5924218,265
105685,1780495412.592427,267
105686,1780495412.592432,263
105687,1780495412.592574,261
105688,1780495412.5925891,261
105689,1780495412.592597,261
105690,1780495412.594885,262
105691,1780495412.594902,258
105692,1780495412.5949068,259
105693,1780495412.594912,259
105694,1780495412.594917,262
105695,1780495412.5949209,268
105696,1780495412.594929,269
105697,1780495412.594934,271
105698,1780495412.594939,275
105699,1780495412.5949461,277
105700,1780495412.597497,275
105701,1780495412.5975199,273
105702,1780495412.597524,270
105703,1780495412.597528,271
105704,1780495412.5975318,268
105705,1780495412.597536,267
105706,1780495412.5975401,264
105707,1780495412.597544,262
105708,1780495412.597547,261
105709,1780495412.597551,258
105710,1780495412.597554,261
105711,1780495412.597559,262
105712,1780495412.5999,262
105713,1780495412.5999172,264
105714,1780495412.599921,264
105715,1780495412.599925,268
105716,1780495412.599929,267
105717,1780495412.599933,270
105718,1780495412.599937,274
105719,1780495412.599941,277
105720,1780495412.599945,273
105721,1780495412.599964,277
105722,1780495412.6028118,275
105723,1780495412.602827,267
105724,1780495412.6028318,268
105725,1780495412.602838,261
105726,1780495412.602844,267
105727,1780495412.602849,263
105728,1780495412.6028569,261
105729,1780495412.6028621,260
105730,1780495412.602867,261
105731,1780495412.602873,259
105732,1780495412.636411,261
105733,1780495412.636437,263
105734,1780495412.636441,265
105735,1780495412.6364439,267
105736,1780495412.636448,270
105737,1780495412.636451,272
105738,1780495412.6364548,275
105739,1780495412.636459,280
105740,1780495412.636462,274
105741,1780495412.6364648,279
105742,1780495412.636472,271
105743,1780495412.639819,271
105744,1780495412.639827,269
105745,1780495412.639831,269
105746,1780495412.6398342,270
105747,1780495412.639838,266
105748,1780495412.639842,261
105749,1780495412.6398458,261
105750,1780495412.639849,261
105751,1780495412.639852,260
105752,1780495412.639856,264
105753,1780495412.639861,262
105754,1780495412.642197,268
105755,1780495412.642205,267
105756,1780495412.642208,271
105757,1780495412.642211,271
105758,1780495412.642238,275
105759,1780495412.642241,278
105760,1780495412.642247,278
105761,1780495412.642252,276
105762,1780495412.642254,271
105763,1780495412.642259,272
105764,1780495412.645163,270
105765,1780495412.6451788,267
105766,1780495412.645183,265
105767,1780495412.645186,263
105768,1780495412.645189,262
105769,1780495412.645192,262
105770,1780495412.645194,263
105771,1780495412.6451972,265
105772,1780495412.6451998,264
105773,1780495412.6452029,263
105774,1780495412.645206,266
105775,1780495412.6812968,268
105776,1780495412.6813009,272
105777,1780495412.681303,274
105778,1780495412.681304,272
105779,1780495412.6813052,279
105780,1780495412.6813068,278
105781,1780495412.681309,275
105782,1780495412.68131,274
105783,1780495412.681311,269
105784,1780495412.681313,270
105785,1780495412.6813152,267
105786,1780495412.684788,265
105787,1780495412.684791,268
105788,1780495412.684793,262
105789,1780495412.6847942,259
105790,1780495412.684795,261
105791,1780495412.6847968,260
105792,1780495412.684798,266
105793,1780495412.684799,265
105794,1780495412.684801,267
105795,1780495412.684803,270
105796,1780495412.687186,269
105797,1780495412.687189,274
105798,1780495412.68719,276
105799,1780495412.687192,276
105800,1780495412.6871932,276
105801,1780495412.6871948,273
105802,1780495412.687196,273
105803,1780495412.687198,274
105804,1780495412.6872058,271
105805,1780495412.687207,266
105806,1780495412.68721,264
105807,1780495412.68976,263
105808,1780495412.689762,260
105809,1780495412.689763,261
105810,1780495412.6897652,261
105811,1780495412.689766,262
105812,1780495412.689767,263
105813,1780495412.6897678,261
105814,1780495412.689769,265
105815,1780495412.689771,269
105816,1780495412.6897721,271
105817,1780495412.689774,273
105818,1780495412.692626,274
105819,1780495412.692628,279
105820,1780495412.692629,275
105821,1780495412.69263,275
105822,1780495412.692632,269
105823,1780495412.6926332,267
105824,1780495412.692634,268
105825,1780495412.6926348,268
105826,1780495412.692637,263
105827,1780495412.692638,265
105828,1780495412.726229,259
105829,1780495412.726231,260
105830,1780495412.726232,263
105831,1780495412.726233,263
105832,1780495412.7262342,261
105833,1780495412.726235,264
105834,1780495412.726235,265
105835,1780495412.7262359,265
105836,1780495412.7262368,269
105837,1780495412.726238,273
105838,1780495412.726239,272
105839,1780495412.729805,277
105840,1780495412.7298071,274
105841,1780495412.7298079,276
105842,1780495412.7298088,273
105843,1780495412.72981,271
105844,1780495412.729811,266
105845,1780495412.729812,268
105846,1780495412.729812,265
105847,1780495412.729813,264
105848,1780495412.729814,262
105849,1780495412.729815,260
105850,1780495412.7322948,262
105851,1780495412.732297,260
105852,1780495412.732298,259
105853,1780495412.732299,265
105854,1780495412.732299,267
105855,1780495412.7323,267
105856,1780495412.732301,273
105857,1780495412.7323022,271
105858,1780495412.732307,278
105859,1780495412.732308,278
105860,1780495412.736094,276
105861,1780495412.736096,274
105862,1780495412.736096,273
105863,1780495412.736097,270
105864,1780495412.736098,267
105865,1780495412.736099,266
105866,1780495412.7361002,262
105867,1780495412.7361012,261
105868,1780495412.7361012,260
105869,1780495412.7361019,256
105870,1780495412.7361028,258
105871,1780495412.7677782,261
105872,1780495412.76778,264
105873,1780495412.767781,264
105874,1780495412.767782,262
105875,1780495412.767783,272
105876,1780495412.7677839,269
105877,1780495412.7677839,271
105878,1780495412.767785,275
105879,1780495412.767786,277
105880,1780495412.767787,275
105881,1780495412.77217,274
105882,1780495412.772172,272
105883,1780495412.772172,267
105884,1780495412.7721732,268
105885,1780495412.7721741,265
105886,1780495412.772175,264
105887,1780495412.7721758,263
105888,1780495412.7721758,259
105889,1780495412.772177,260
105890,1780495412.772178,262
105891,1780495412.772179,261
105892,1780495412.774848,263
105893,1780495412.7748501,263
105894,1780495412.774851,264
105895,1780495412.774851,269
105896,1780495412.774852,272
105897,1780495412.7748532,274
105898,1780495412.774854,274
105899,1780495412.774855,278
105900,1780495412.774855,278
105901,1780495412.774864,278
105902,1780495412.7748659,277
105903,1780495412.77857,270
105904,1780495412.778571,270
105905,1780495412.778572,268
105906,1780495412.778573,267
105907,1780495412.778574,263
105908,1780495412.778574,263
105909,1780495412.7785752,261
105910,1780495412.778576,261
105911,1780495412.7785769,264
105912,1780495412.7785778,263
105913,1780495412.781591,263
105914,1780495412.812609,269
105915,1780495412.812612,270
105916,1780495412.812613,269
105917,1780495412.812614,271
105918,1780495412.812614,276
105919,1780495412.812615,278
105920,1780495412.8126159,276
105921,1780495412.812617,277
105922,1780495412.812618,271
105923,1780495412.812619,272
105924,1780495412.817207,268
105925,1780495412.817209,265
105926,1780495412.817209,263
105927,1780495412.8172102,262
105928,1780495412.817211,260
105929,1780495412.8172119,259
105930,1780495412.8172128,261
105931,1780495412.817214,262
105932,1780495412.817214,264
105933,1780495412.817215,260
105934,1780495412.817216,266
105935,1780495412.819751,267
105936,1780495412.819753,272
105937,1780495412.819754,271
105938,1780495412.819755,275
105939,1780495412.819756,279
105940,1780495412.819756,276
105941,1780495412.819757,274
105942,1780495412.8197582,273
105943,1780495412.819762,267
105944,1780495412.819763,266
105945,1780495412.819764,263
105946,1780495412.822338,266
105947,1780495412.82234,264
105948,1780495412.8223412,260
105949,1780495412.8223412,256
105950,1780495412.822342,260
105951,1780495412.8223429,259
105952,1780495412.8223438,262
105953,1780495412.822345,262
105954,1780495412.822345,265
105955,1780495412.822347,267
105956,1780495412.886268,270
105957,1780495412.886271,270
105958,1780495412.886272,275
105959,1780495412.886274,278
105960,1780495412.886275,275
105961,1780495412.886276,273
105962,1780495412.8862772,270
105963,1780495412.886278,270
105964,1780495412.8862798,266
105965,1780495412.886281,265
105966,1780495412.886283,266
105967,1780495412.892315,262
105968,1780495412.8923168,263
105969,1780495412.892319,260
105970,1780495412.89232,261
105971,1780495412.892321,259
105972,1780495412.892323,264
105973,1780495412.8923242,263
105974,1780495412.8923252,265
105975,1780495412.8923259,266
105976,1780495412.8923268,269
105977,1780495412.892329,274
105978,1780495412.8947682,278
105979,1780495412.8947709,275
105980,1780495412.894772,275
105981,1780495412.894774,276
105982,1780495412.8947752,272
105983,1780495412.894776,269
105984,1780495412.894778,268
105985,1780495412.894779,265
105986,1780495412.8947809,265
105987,1780495412.894783,260
105988,1780495412.897303,260
105989,1780495412.8973062,258
105990,1780495412.89731,260
105991,1780495412.897312,261
105992,1780495412.897313,262
105993,1780495412.897315,262
105994,1780495412.897316,266
105995,1780495412.8973172,267
105996,1780495412.8973188,270
105997,1780495412.89732,273
105998,1780495412.897322,275
105999,1780495412.899914,276
106000,1780495412.8999171,278
106001,1780495412.899918,273
106002,1780495412.89992,275
106003,1780495412.899921,269
106004,1780495412.899922,267
106005,1780495412.899924,264
106006,1780495412.899925,264
106007,1780495412.899926,264
106008,1780495412.899928,262
106009,1780495412.899929,259
106010,1780495412.899931,264
106011,1780495412.9027998,262
106012,1780495412.902802,258
106013,1780495412.902804,267
106014,1780495412.902805,269
106015,1780495412.902807,267
106016,1780495412.902808,272
106017,1780495412.9028091,271
106018,1780495412.9028108,277
106019,1780495412.902812,276
106020,1780495412.902814,277
106021,1780495412.907234,274
106022,1780495412.907236,272
106023,1780495412.907238,269
106024,1780495412.907239,266
106025,1780495412.9072409,266
106026,1780495412.907242,264
106027,1780495412.907243,263
106028,1780495412.9072452,258
106029,1780495412.907247,261
106030,1780495412.907249,260
106031,1780495412.909695,263
106032,1780495412.909697,260
106033,1780495412.909699,264
106034,1780495412.909701,265
106035,1780495412.909703,270
106036,1780495412.909704,263
106037,1780495412.9097059,273
106038,1780495412.909707,274
106039,1780495412.909708,279
106040,1780495412.9097102,276
106041,1780495412.911517,278
106042,1780495412.92622,271
106043,1780495412.9262238,267
106044,1780495412.926225,267
106045,1780495412.9262269,269
106046,1780495412.926228,264
106047,1780495412.92623,261
106048,1780495412.926232,261
106049,1780495412.926233,262
106050,1780495412.926235,260
106051,1780495412.9262369,263
106052,1780495412.9298618,264
106053,1780495412.929865,264
106054,1780495412.929867,264
106055,1780495412.929868,266
106056,1780495412.9298701,272
106057,1780495412.929871,273
106058,1780495412.929873,276
106059,1780495412.929874,278
106060,1780495412.9298759,276
106061,1780495412.929878,274
106062,1780495412.9328299,272
106063,1780495412.9663098,272
106064,1780495412.966315,269
106065,1780495412.966317,267
106066,1780495412.96632,266
106067,1780495412.966322,262
106068,1780495412.9663239,261
106069,1780495412.966326,262
106070,1780495412.966329,260
106071,1780495412.9663308,260
106072,1780495412.966333,259
106073,1780495412.966336,264
106074,1780495412.969802,268
106075,1780495412.9698079,266
106076,1780495412.969811,272
106077,1780495412.969814,277
106078,1780495412.9698172,279
106079,1780495412.9698188,279
106080,1780495412.969823,277
106081,1780495412.969826,278
106082,1780495412.969829,273
106083,1780495412.969833,273
106084,1780495412.9723132,270
106085,1780495412.972319,267
106086,1780495412.972322,267
106087,1780495412.972325,267
106088,1780495412.972328,263
106089,1780495412.97233,261
106090,1780495412.972333,260
106091,1780495412.972336,263
106092,1780495412.972339,266
106093,1780495412.972342,265
106094,1780495412.972346,264
106095,1780495412.974834,270
106096,1780495412.9748402,269
106097,1780495412.9748428,274
106098,1780495412.974847,276
106099,1780495412.97485,279
106100,1780495412.974854,274
106101,1780495412.974856,278
106102,1780495412.974859,274
106103,1780495412.9748712,273
106104,1780495412.974874,269
106105,1780495412.974879,266
106106,1780495412.9824882,264
106107,1780495412.9825091,265
106108,1780495412.982513,260
106109,1780495412.9825191,260
106110,1780495412.982522,262
106111,1780495412.982526,261
106112,1780495412.982529,266
106113,1780495412.982535,263
106114,1780495412.982538,268
106115,1780495412.982542,269
106116,1780495413.012724,269
106117,1780495413.012755,274
106118,1780495413.012762,276
106119,1780495413.012767,281
106120,1780495413.0127769,278
106121,1780495413.012782,277
106122,1780495413.0127869,274
106123,1780495413.012792,271
106124,1780495413.0128,272
106125,1780495413.012804,267
106126,1780495413.012815,268
106127,1780495413.016137,264
106128,1780495413.0161579,265
106129,1780495413.016165,263
106130,1780495413.01617,265
106131,1780495413.016175,264
106132,1780495413.016181,266
106133,1780495413.016186,266
106134,1780495413.016191,269
106135,1780495413.016196,271
106136,1780495413.016201,271
106137,1780495413.0162072,272
106138,1780495413.0187352,279
106139,1780495413.018754,279
106140,1780495413.01876,277
106141,1780495413.0187662,275
106142,1780495413.01877,273
106143,1780495413.018775,273
106144,1780495413.018783,268
106145,1780495413.018788,267
106146,1780495413.0187929,266
106147,1780495413.0188,266
106148,1780495413.049823,265
106149,1780495413.0498502,262
106150,1780495413.049856,264
106151,1780495413.04986,260
106152,1780495413.049864,264
106153,1780495413.049872,268
106154,1780495413.049876,264
106155,1780495413.04988,268
106156,1780495413.0498838,271
106157,1780495413.049888,272
106158,1780495413.0498931,277
106159,1780495413.054074,279
106160,1780495413.05409,275
106161,1780495413.054097,274
106162,1780495413.054102,275
106163,1780495413.054108,272
106164,1780495413.054113,268
106165,1780495413.054122,268
106166,1780495413.0541282,264
106167,1780495413.054133,264
106168,1780495413.0541382,260
106169,1780495413.0541692,264
106170,1780495413.058499,263
106171,1780495413.058512,265
106172,1780495413.058516,267
106173,1780495413.0585191,265
106174,1780495413.0585222,267
106175,1780495413.0585248,269
106176,1780495413.05853,269
106177,1780495413.0585332,276
106178,1780495413.058536,279
106179,1780495413.05854,278
106180,1780495413.060699,278
106181,1780495413.060707,275
106182,1780495413.06071,275
106183,1780495413.0607119,271
106184,1780495413.060715,271
106185,1780495413.060718,268
106186,1780495413.060721,264
106187,1780495413.060724,266
106188,1780495413.0607271,261
106189,1780495413.0607302,261
106190,1780495413.060734,263
106191,1780495413.090133,263
106192,1780495413.090163,265
106193,1780495413.090168,265
106194,1780495413.0901718,266
106195,1780495413.0901911,268
106196,1780495413.0901928,268
106197,1780495413.090197,275
106198,1780495413.090199,275
106199,1780495413.090202,279
106200,1780495413.090206,278
106201,1780495413.0944169,276
106202,1780495413.094423,274
106203,1780495413.0944252,272
106204,1780495413.0944269,270
106205,1780495413.09443,265
106206,1780495413.094432,267
106207,1780495413.094434,264
106208,1780495413.0944371,263
106209,1780495413.094439,258
106210,1780495413.094441,261
106211,1780495413.094445,260
106212,1780495413.0989408,263
106213,1780495413.098946,266
106214,1780495413.098948,268
106215,1780495413.0989509,267
106216,1780495413.098953,270
106217,1780495413.098955,273
106218,1780495413.098957,275
106219,1780495413.09896,277
106220,1780495413.0989618,277
106221,1780495413.098965,276
106222,1780495413.098968,271
106223,1780495413.1034272,270
106224,1780495413.103431,269
106225,1780495413.103433,265
106226,1780495413.103435,260
106227,1780495413.103437,259
106228,1780495413.103439,262
106229,1780495413.1034398,259
106230,1780495413.103442,260
106231,1780495413.1034439,261
106232,1780495413.103446,262
106233,1780495413.1034482,263
106234,1780495413.1324759,269
106235,1780495413.132479,270
106236,1780495413.132481,267
106237,1780495413.132482,269
106238,1780495413.132483,273
106239,1780495413.1324842,278
106240,1780495413.1324859,276
106241,1780495413.132491,274
106242,1780495413.132492,272
106243,1780495413.132494,270
106244,1780495413.136907,267
106245,1780495413.136909,264
106246,1780495413.13691,263
106247,1780495413.1369119,262
106248,1780495413.1369128,262
106249,1780495413.136914,262
106250,1780495413.136915,262
106251,1780495413.136916,261
106252,1780495413.136918,261
106253,1780495413.136919,263
106254,1780495413.1369212,266
106255,1780495413.139104,268
106256,1780495413.139106,272
106257,1780495413.139107,272
106258,1780495413.1391082,275
106259,1780495413.1391091,278
106260,1780495413.1391098,276
106261,1780495413.1391108,274
106262,1780495413.139112,272
106263,1780495413.139113,270
106264,1780495413.139114,269
106265,1780495413.142664,269
106266,1780495413.142667,265
106267,1780495413.142668,265
106268,1780495413.142669,261
106269,1780495413.1426702,262
106270,1780495413.142671,262
106271,1780495413.1426718,261
106272,1780495413.1426728,261
106273,1780495413.142674,263
106274,1780495413.142675,267
106275,1780495413.1426759,268
106276,1780495413.1813152,265
106277,1780495413.18132,271
106278,1780495413.181322,274
106279,1780495413.181322,276
106280,1780495413.181323,272
106281,1780495413.181324,273
106282,1780495413.181325,272
106283,1780495413.1813262,266
106284,1780495413.1813262,267
106285,1780495413.181327,264
106286,1780495413.181329,265
106287,1780495413.184713,262
106288,1780495413.184715,262
106289,1780495413.184716,260
106290,1780495413.184717,260
106291,1780495413.1847181,263
106292,1780495413.1847181,263
106293,1780495413.184719,263
106294,1780495413.1847198,266
106295,1780495413.184721,267
106296,1780495413.184722,270
106297,1780495413.184723,269
106298,1780495413.187545,273
106299,1780495413.187547,275
106300,1780495413.187548,276
106301,1780495413.1875489,274
106302,1780495413.18755,271
106303,1780495413.187551,269
106304,1780495413.187552,266
106305,1780495413.187552,266
106306,1780495413.187553,262
106307,1780495413.1875541,263
106308,1780495413.1922739,259
106309,1780495413.192276,258
106310,1780495413.192277,257
106311,1780495413.192278,264
106312,1780495413.192279,259
106313,1780495413.19228,266
106314,1780495413.19228,263
106315,1780495413.192281,268
106316,1780495413.1922822,271
106317,1780495413.192283,271
106318,1780495413.1922839,275
106319,1780495413.1964102,274
106320,1780495413.1964118,274
106321,1780495413.196413,272
106322,1780495413.196414,272
106323,1780495413.196415,268
106324,1780495413.196416,266
106325,1780495413.196417,266
106326,1780495413.196417,261
106327,1780495413.196418,262
106328,1780495413.196419,257
106329,1780495413.1964202,258
106330,1780495413.226261,258
106331,1780495413.226263,262
106332,1780495413.226264,261
106333,1780495413.2262678,266
106334,1780495413.226269,266
106335,1780495413.22627,270
106336,1780495413.22627,274
106337,1780495413.226271,275
106338,1780495413.226272,277
106339,1780495413.226273,274
106340,1780495413.230743,271
106341,1780495413.230745,273
106342,1780495413.230746,272
106343,1780495413.230747,269
106344,1780495413.230747,267
106345,1780495413.230748,265
106346,1780495413.230749,267
106347,1780495413.2307498,265
106348,1780495413.2307498,259
106349,1780495413.230751,259
106350,1780495413.230752,262
106351,1780495413.232901,260
106352,1780495413.232903,261
106353,1780495413.232903,261
106354,1780495413.232904,265
106355,1780495413.232905,268
106356,1780495413.232906,272
106357,1780495413.232907,272
106358,1780495413.232907,277
106359,1780495413.232908,277
106360,1780495413.232909,275
106361,1780495413.2329102,273
106362,1780495413.238881,275
106363,1780495413.238883,269
106364,1780495413.2388842,268
106365,1780495413.2388842,267
106366,1780495413.2388852,261
106367,1780495413.2388859,261
106368,1780495413.2388868,260
106369,1780495413.238888,259
106370,1780495413.238889,260
106371,1780495413.23889,264
106372,1780495413.267939,263
106373,1780495413.267942,265
106374,1780495413.267943,267
106375,1780495413.2679439,265
106376,1780495413.267945,269
106377,1780495413.267945,271
106378,1780495413.267946,276
106379,1780495413.267951,276
106380,1780495413.2679522,278
106381,1780495413.267953,275
106382,1780495413.2679539,272
106383,1780495413.272203,269
106384,1780495413.272205,268
106385,1780495413.272206,267
106386,1780495413.27221,264
106387,1780495413.2722108,264
106388,1780495413.272212,260
106389,1780495413.272213,260
106390,1780495413.272213,259
106391,1780495413.272214,257
106392,1780495413.2722151,259
106393,1780495413.272216,264
106394,1780495413.2737799,273
106395,1780495413.273781,269
106396,1780495413.273782,268
106397,1780495413.273783,269
106398,1780495413.2737842,276
106399,1780495413.273785,279
106400,1780495413.273786,277
106401,1780495413.273786,275
